Longitude,Latitude,Relative Height,CPS
3735.1474,14042.0957,8.4,68
3735.1474,14042.0957,7.6,84
3735.1474,14042.0957,7.3,78
3735.1474,14042.0957,8.6,78
3735.1474,14042.0957,8.2,66
3735.1474,14042.0957,7.5,64
3735.1474,14042.0957,8.4,74
3735.1474,14042.0957,7.4,80
3735.1474,14042.0957,8.7,82
3735.1474,14042.0957,8.3,74
3735.1474,14042.0957,7.6,62
3735.1474,14042.0957,8.5,100
3735.1474,14042.0957,9.2,96
3735.1479,14042.0957,4.5,90
3735.1479,14042.0957,5.0,82
3735.1479,14042.0957,4.3,100
3735.1479,14042.0957,5.2,70
3735.1479,14042.0957,4.4,78
3735.1479,14042.0957,4.1,112
3735.1479,14042.0957,5.4,70
3735.1479,14042.0957,5.3,54
3735.1479,14042.0957,4.5,68
3735.1479,14042.0957,4.2,58
3735.1479,14042.0957,5.5,80
3735.1479,14042.0957,5.1,46
3735.1479,14042.0957,4.4,80
3735.1479,14042.0957,5.3,58
3735.1481,14042.0957,4.3,78
3735.1481,14042.0957,5.2,66
3735.1481,14042.0957,4.4,82
3735.1481,14042.0957,5.2,76
3735.1481,14042.0957,4.4,84
3735.1481,14042.0957,5.5,60
3735.1486,14042.0957,4.2,68
3735.1486,14042.0957,4.6,44
3735.1491,14042.0957,4.0,78
3735.1491,14042.0957,3.4,106
3735.1499,14042.0957,3.4,86
3735.1525,14042.0957,2.9,118
3735.1535,14042.0957,10.1,186
3735.1535,14042.0957,10.1,206
3735.1535,14042.0957,10.4,180
3735.1535,14042.0957,10.5,322
3735.1535,14042.0957,10.5,238
3735.1538,14042.0957,2.5,84
3735.1538,14042.0957,3.7,90
3735.1538,14042.0957,10.5,220
3735.1538,14042.0957,10.9,206
3735.1538,14042.0957,11.3,318
3735.1538,14042.0957,11.7,216
3735.1542,14042.0957,11.8,236
3735.1542,14042.0957,11.8,254
3735.1542,14042.0957,12.1,296
3735.1542,14042.0957,12.4,246
3735.1542,14042.0957,12.5,234
3735.1542,14042.0957,12.7,196
3735.1542,14042.0957,12.8,72
3735.1542,14042.0957,12.8,88
3735.1542,14042.0957,12.8,72
3735.1542,14042.0957,12.8,72
3735.1542,14042.0957,12.8,82
3735.1542,14042.0957,12.8,60
3735.1542,14042.0957,12.8,80
3735.1542,14042.0957,12.8,88
3735.1542,14042.0957,12.8,94
3735.1542,14042.0957,12.8,78
3735.1542,14042.0957,12.8,82
3735.1606,14042.0957,4.2,100
3735.1606,14042.0957,5.6,68
3735.1611,14042.0957,3.3,106
3735.1611,14042.0957,5.5,66
3735.1616,14042.0957,4.0,92
3735.1616,14042.0957,4.1,88
3735.1623,14042.0957,4.9,112
3735.1623,14042.0957,4.6,92
3735.163,14042.0957,4.6,78
3735.163,14042.0957,5.2,102
3735.1638,14042.0957,3.3,112
3735.1638,14042.0957,4.9,88
3735.1647,14042.0957,4.1,84
3735.1647,14042.0957,6.0,78
3735.1655,14042.0957,4.1,90
3735.1655,14042.0957,3.8,74
3735.166,14042.0957,4.2,74
3735.166,14042.0957,3.9,64
3735.1667,14042.0957,3.4,88
3735.1667,14042.0957,5.2,78
3735.1674,14042.0957,4.5,80
3735.1674,14042.0957,5.8,68
3735.1679,14042.0957,4.8,90
3735.1679,14042.0957,4.7,80
3735.1687,14042.0957,5.4,76
3735.1687,14042.0957,5.9,94
3735.2023,14042.0957,12.3,94
3735.2023,14042.0957,10.1,124
3735.2031,14042.0957,13.5,114
3735.2036,14042.0957,9.3,106
3735.2036,14042.0957,9.3,94
3735.2038,14042.0957,7.8,110
3735.2038,14042.0957,9.2,108
3735.2038,14042.0957,9.3,72
3735.2038,14042.0957,9.3,106
3735.2038,14042.0957,9.3,112
3735.2038,14042.0957,10.6,186
3735.2038,14042.0957,10.8,168
3735.2043,14042.0957,7.8,134
3735.2043,14042.0957,11.3,116
3735.2043,14042.0957,9.2,108
3735.2043,14042.0957,9.2,126
3735.2043,14042.0957,9.2,112
3735.2043,14042.0957,9.2,82
3735.2043,14042.0957,9.2,92
3735.2043,14042.0957,9.3,116
3735.2043,14042.0957,9.3,80
3735.2043,14042.0957,9.3,126
3735.2043,14042.0957,9.3,80
3735.2043,14042.0957,9.3,126
3735.2043,14042.0957,9.3,100
3735.2045,14042.0957,7.4,108
3735.2045,14042.0957,8.6,92
3735.2045,14042.0957,8.6,98
3735.2045,14042.0957,8.7,100
3735.2045,14042.0957,8.7,110
3735.2045,14042.0957,8.7,100
3735.2045,14042.0957,8.7,116
3735.2045,14042.0957,8.7,92
3735.2045,14042.0957,8.7,106
3735.2045,14042.0957,9.3,96
3735.2045,14042.0957,9.3,114
3735.2045,14042.0957,10.0,176
3735.2045,14042.0957,10.3,156
3735.2045,14042.0957,14.7,98
3735.2055,14042.0957,8.7,80
3735.2055,14042.0957,8.7,92
3735.2055,14042.0957,8.7,90
3735.2055,14042.0957,8.7,94
3735.2055,14042.0957,8.7,86
3735.2055,14042.0957,8.7,122
3735.2055,14042.0957,8.7,106
3735.2055,14042.0957,8.7,112
3735.2055,14042.0957,8.7,112
3735.2055,14042.0957,8.7,132
3735.2055,14042.0957,8.7,84
3735.2055,14042.0957,8.7,112
3735.2055,14042.0957,8.7,104
3735.2055,14042.0957,8.7,98
3735.2055,14042.0957,14.7,112
3735.2058,14042.0957,11.7,88
3735.2058,14042.0957,8.5,96
3735.2058,14042.0957,8.5,118
3735.2058,14042.0957,8.6,86
3735.2058,14042.0957,8.6,90
3735.2058,14042.0957,8.6,110
3735.2058,14042.0957,8.6,86
3735.2058,14042.0957,8.6,92
3735.2058,14042.0957,8.6,112
3735.2058,14042.0957,8.6,114
3735.2058,14042.0957,8.6,114
3735.2058,14042.0957,8.6,108
3735.2058,14042.0957,8.6,108
3735.2058,14042.0957,8.6,104
3735.2058,14042.0957,8.6,78
3735.2058,14042.0957,8.6,110
3735.2058,14042.0957,8.6,102
3735.2058,14042.0957,8.6,90
3735.2058,14042.0957,8.6,74
3735.2058,14042.0957,8.6,80
3735.2058,14042.0957,8.6,96
3735.2058,14042.0957,8.7,96
3735.2058,14042.0957,14.7,122
3735.2062,14042.0957,10.6,120
3735.2062,14042.0957,7.1,112
3735.2062,14042.0957,8.5,116
3735.2062,14042.0957,8.5,84
3735.2062,14042.0957,8.5,118
3735.2062,14042.0957,8.5,98
3735.2062,14042.0957,8.5,118
3735.2062,14042.0957,8.5,82
3735.2062,14042.0957,8.5,88
3735.2062,14042.0957,8.5,110
3735.2062,14042.0957,8.6,106
3735.2062,14042.0957,8.6,120
3735.2062,14042.0957,8.6,100
3735.2062,14042.0957,8.6,92
3735.2062,14042.0957,8.6,106
3735.2062,14042.0957,8.6,86
3735.2062,14042.0957,8.6,74
3735.2062,14042.0957,8.6,84
3735.2062,14042.0957,8.6,106
3735.2062,14042.0957,8.6,90
3735.2062,14042.0957,8.6,102
3735.2062,14042.0957,8.6,102
3735.2062,14042.0957,8.6,116
3735.2062,14042.0957,8.6,108
3735.2062,14042.0957,8.6,122
3735.2062,14042.0957,8.6,116
3735.2062,14042.0957,8.6,110
3735.2062,14042.0957,8.6,104
3735.2062,14042.0957,8.6,92
3735.2062,14042.0957,8.6,106
3735.2062,14042.0957,8.7,82
3735.2062,14042.0957,8.7,98
3735.2062,14042.0957,8.7,92
3735.2062,14042.0957,8.7,130
3735.2062,14042.0957,11.1,148
3735.2062,14042.0957,11.1,132
3735.2067,14042.0957,6.3,116
3735.2067,14042.0957,12.3,72
3735.2067,14042.0957,12.4,106
3735.2067,14042.0957,12.4,110
3735.2067,14042.0957,12.4,102
3735.2067,14042.0957,12.4,92
3735.2067,14042.0957,12.4,110
3735.2067,14042.0957,12.4,96
3735.2067,14042.0957,12.4,96
3735.2067,14042.0957,14.7,108
3735.207,14042.0957,10.5,118
3735.207,14042.0957,11.0,112
3735.207,14042.0957,11.2,86
3735.207,14042.0957,11.2,108
3735.207,14042.0957,11.5,102
3735.207,14042.0957,11.5,88
3735.207,14042.0957,11.6,144
3735.207,14042.0957,11.7,102
3735.207,14042.0957,11.8,102
3735.207,14042.0957,12.0,104
3735.207,14042.0957,12.0,90
3735.207,14042.0957,12.0,106
3735.207,14042.0957,12.0,120
3735.207,14042.0957,12.1,84
3735.207,14042.0957,12.1,102
3735.207,14042.0957,12.1,110
3735.207,14042.0957,12.1,98
3735.207,14042.0957,12.1,88
3735.207,14042.0957,12.1,104
3735.207,14042.0957,12.1,108
3735.207,14042.0957,12.1,108
3735.207,14042.0957,12.1,104
3735.207,14042.0957,12.1,122
3735.207,14042.0957,12.1,84
3735.207,14042.0957,12.1,106
3735.207,14042.0957,12.1,98
3735.207,14042.0957,12.1,96
